book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,NonEnglish
5535,13262061,13262061,18463625,25,385737432,9780385737430.0,Rebecca Stead,2012.0,Liar & Spy,Liar & Spy,eng,3.81,18990,20582,2256,577,1306,5211,7835,5653,https://images.gr-assets.com/books/1336000458m/13262061.jpg,https://images.gr-assets.com/books/1336000458s/13262061.jpg,0
5590,181601,181601,573440,8,60283262,9780060283260.0,"Laura Joffe Numeroff, Felicia Bond",2000.0,If You Give a Pig a Party (If You Give...),If You Give a Pig a Party,,4.22,18297,18394,279,200,669,3376,4740,9409,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5601,770038,770038,2201870,37,590259385,9780590259380.0,"Deborah Guarino, Steven Kellogg",1989.0,Is Your Mama A Llama?,Is Your Mama a Llama?,,4.16,19267,19573,393,259,793,3760,5466,9295,https://images.gr-assets.com/books/1328835648m/770038.jpg,https://images.gr-assets.com/books/1328835648s/770038.jpg,0
5621,233722,233722,2302767,37,590224735,9780590224730.0,Ann M. Martin,1986.0,Kristy's Great Idea,"Kristy's Great Idea (The Baby-Sitters Club, #1)",eng,3.94,21952,23186,834,616,1473,5790,6114,9193,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5622,12107920,12107920,17076921,10,545298423,9780545298420.0,Roland Smith,2012.0,,"Shatterproof (The 39 Clues: Cahills vs. Vespers, #4)",,4.17,17887,18169,287,306,712,3463,4758,8930,https://images.gr-assets.com/books/1331078007m/12107920.jpg,https://images.gr-assets.com/books/1331078007s/12107920.jpg,0
5633,10706120,10706120,15616456,14,545298407,9780545298410.0,Jude Watson,2011.0,A King's Ransom,"A King's Ransom (The 39 Clues: Cahills vs. Vespers, #2)",eng,4.14,18168,18469,355,332,739,3602,5110,8686,https://images.gr-assets.com/books/1329085934m/10706120.jpg,https://images.gr-assets.com/books/1329085934s/10706120.jpg,0
5731,6871646,6871646,7088029,18,61906220,9780061906220.0,"Eric Litwin, James Dean",2010.0,,Pete the Cat: I Love My White Shoes,en-US,4.41,19122,19326,1318,292,527,2042,4586,11879,https://images.gr-assets.com/books/1319030278m/6871646.jpg,https://images.gr-assets.com/books/1319030278s/6871646.jpg,0
5767,760168,760168,746265,5,613026667,9780613026670.0,"Gina Mayer, Mercer Mayer",1994.0,Just Me in the Tub (Mercer Mayer's Little Critter),Just Me in the Tub (Mercer Mayer's Little Critter),,4.24,17335,17379,43,228,593,3250,4024,9284,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5816,417780,417780,408381,23,140549056,9780140549060.0,"Verna Aardema, Leo Dillon, Diane Dillon",1975.0,Why Mosquitoes Buzz in People's Ears: A West African Tale,Why Mosquitoes Buzz in People's Ears,,4.01,20639,21179,1037,558,1196,4493,6195,8737,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5827,8296,8296,11181,48,60885459,9780060885460.0,"Laura Ingalls Wilder, Garth Williams",1953.0,The First Four Years,"The First Four Years  (Little House, #9)",eng,3.88,24180,28095,749,371,1783,7756,9222,8963,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5860,89551,89551,1968,56,038070952X,9780380709530.0,Beverly Cleary,1980.0,Ramona and Her Mother,"Ramona and Her Mother (Ramona, #5)",eng,4.08,20053,20989,422,199,663,4616,7267,8244,https://images.gr-assets.com/books/1445632007m/89551.jpg,https://images.gr-assets.com/books/1445632007s/89551.jpg,0
5893,15944406,15944406,19206674,34,1416963987,9781416963980.0,"Holly Black, Eliza Wheeler",2013.0,Doll Bones,Doll Bones,eng,3.7,17414,19083,3242,665,1482,5436,6764,4736,https://images.gr-assets.com/books/1424981042m/15944406.jpg,https://images.gr-assets.com/books/1424981042s/15944406.jpg,0
5959,6609764,6609764,6803731,17,60760885,9780060760880.0,Rita Williams-Garcia,2010.0,One Crazy Summer,"One Crazy Summer (Gaither Sisters, #1)",eng,3.95,18913,20219,2862,423,1039,4319,7762,6676,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5962,3359940,3359940,3399145,34,316113670,9780316113670.0,"Pseudonymous Bosch, Gilbert Ford",2008.0,"If You're Reading This, It's Too Late","If You're Reading This, It's Too Late (Secret, #2)",en-US,4.23,18310,19942,878,229,611,3093,6480,9529,https://images.gr-assets.com/books/1344268358m/3359940.jpg,https://images.gr-assets.com/books/1344268358s/3359940.jpg,0
5967,444347,444347,3280795,49,439372941,9780439372950.0,"Blue Balliett, Brett Helquist",2004.0,Chasing Vermeer,"Chasing Vermeer (Chasing Vermeer, #1)",en-US,3.71,22167,23528,2032,772,2147,6419,7958,6232,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5972,20413,20413,3077944,424,689823827,9780689823820.0,"Robert Louis Stevenson, Tasha Tudor",1885.0,A Child's Garden of Verses,A Child's Garden of Verses,eng,4.3,20354,21600,454,211,583,3295,5958,11553,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5984,13477819,13477819,19008874,44,316123080,9780316123080.0,"Lemony Snicket, Seth",2012.0,"""Who Could That Be at This Hour?""","Who Could That Be at This Hour? (All the Wrong Questions, #1)",en-US,3.83,17497,18961,2123,527,1253,4851,6694,5636,https://images.gr-assets.com/books/1333060600m/13477819.jpg,https://images.gr-assets.com/books/1333060600s/13477819.jpg,0
5988,7911,7911,1167387,175,1416916172,9781416916180.0,Margaret Sidney,1881.0,Five Little Peppers and How They Grew,Five Little Peppers and How They Grew,eng,4.03,19780,20644,427,380,906,4548,6700,8110,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5991,334818,334818,929936,31,140505393,9780140505400.0,Barbara Cooney,1981.0,Miss Rumphius,Miss Rumphius,eng,4.45,20403,20913,745,190,431,2200,5018,13074,https://images.gr-assets.com/books/1281468926m/334818.jpg,https://images.gr-assets.com/books/1281468926s/334818.jpg,0
6003,65217,65217,63267,15,698113578,9780698113570.0,"Claire Huchet Bishop, Kurt Wiese",1938.0,The Five Chinese Brothers,The Five Chinese Brothers,eng,4.18,20189,20504,334,257,713,3875,5820,9839,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6006,94804,94804,1231869,37,64440583,9780064440580.0,Arnold Lobel,1979.0,Days with Frog and Toad,"Days with Frog and Toad (Frog and Toad, #4)",eng,4.24,15912,16446,218,226,602,2734,4341,8543,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6039,782854,782854,768864,29,067122350X,9780671223500.0,"Kay Thompson, Hilary Knight",1955.0,Eloise,Eloise ,eng,4.2,19765,20379,440,361,834,3561,5279,10344,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6061,423156,423156,2236675,62,27436292,9780027436300.0,"Marguerite Henry, Wesley Dennis",1948.0,King of the Wind: The Story of the Godolphin Arabian,King of the Wind: The Story of the Godolphin Arabian,eng,4.19,20089,21150,613,177,653,3833,6898,9589,https://images.gr-assets.com/books/1329982839m/423156.jpg,https://images.gr-assets.com/books/1329982839s/423156.jpg,0
6084,197512,197512,184783,16,786818697,9780786818690.0,Mo Willems,2004.0,The Pigeon Finds a Hot Dog!,The Pigeon Finds a Hot Dog!,en-US,4.35,20510,20790,720,261,649,2688,5218,11974,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6092,920143,920143,596404,8,823404706,9780823404700.0,"Trina Schart Hyman, Johann Grimm, Wilhelm Grimm",1983.0,Rotkäppchen,Little Red Riding Hood,eng,4.11,19224,19453,507,150,792,4489,5308,8714,https://images.gr-assets.com/books/1314485414m/920143.jpg,https://images.gr-assets.com/books/1314485414s/920143.jpg,0
6093,153865,153865,1368691,47,439995442,9780439995440.0,Dav Pilkey,1999.0,Captain Underpants and the Attack of the Talking Toilets,"Captain Underpants and the Attack of the Talking Toilets (Captain Underpants, #2)",en-GB,3.99,25873,26970,623,1173,2025,5248,6039,12485,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6097,6670,6670,1327019,89,141311290,9780141311300.0,"Roald Dahl, Quentin Blake",1966.0,,The Magic Finger (Young Puffin Developing Reader),eng,3.66,19018,21939,1150,333,1904,7795,6814,5093,https://images.gr-assets.com/books/1434928966m/6670.jpg,https://images.gr-assets.com/books/1434928966s/6670.jpg,0
6102,17491,17491,310727,38,749748001,9780749748000.0,Enid Blyton,1939.0,The Enchanted Wood,"The Enchanted Wood (The Faraway Tree, #1)",eng,4.24,16470,17697,520,309,551,2704,5202,8931,https://images.gr-assets.com/books/1428732266m/17491.jpg,https://images.gr-assets.com/books/1428732266s/17491.jpg,0
6106,57605,57605,56119,11,307444058,9780307444060.0,Dorothy Kunhardt,1940.0,Pat the Bunny (Touch and Feel Book),Pat the Bunny,,4.06,19187,19870,351,442,1264,4308,4480,9376,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6138,233637,233637,3308013,47,448095025,9780448095030.0,"Carolyn Keene, Mildred Benson",1930.0,"The Hidden Staircase (Nancy Drew Mystery Stories, #2)",The Hidden Staircase (Nancy Drew #2),en-US,3.94,24872,25666,1097,191,1017,7101,9091,8266,https://images.gr-assets.com/books/1172964121m/233637.jpg,https://images.gr-assets.com/books/1172964121s/233637.jpg,0
6183,47881,47881,847797,27,439545307,9780439545300.0,Jenny Nimmo,2006.0,"Charlie Bone and the Hidden King (The Children of the Red King, # 5)","Charlie Bone and the Hidden King (The Children of the Red King, #5)",,3.98,18899,19344,302,282,970,4579,6532,6981,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6189,244572,244572,6594671,70,000710653X,9780007106530.0,Diana Wynne Jones,1977.0,Charmed Life,"Charmed Life (Chrestomanci, #1)",eng,3.95,21896,24251,875,661,1194,5133,9051,8212,https://images.gr-assets.com/books/1396706429m/244572.jpg,https://images.gr-assets.com/books/1396706429s/244572.jpg,0
6233,227778,227778,1149648,37,807218987,9780807218980.0,Jenny Nimmo,2003.0,Charlie Bone and the Time Twister,"Charlie Bone and the Time Twister (The Children of the Red King, #2)",,3.88,18374,19680,488,292,1090,5345,6894,6059,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6282,10431447,10431447,12905469,38,006202468X,9780062024690.0,"Colin Meloy, Carson Ellis",2011.0,Wildwood,"Wildwood (Wildwood Chronicles, #1)",eng,3.63,18770,20205,2798,835,2005,5678,6933,4754,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6297,731804,731804,717994,12,60776390,9780060776400.0,"Victoria Kann, Elizabeth Kann",2006.0,Pinkalicious,Pinkalicious,en-US,4.05,16585,16659,727,479,1050,3219,4286,7625,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6311,296125,296125,1377688,32,1416927883,9781416927880.0,Marguerite Henry,1963.0,"Stormy, Misty's Foal","Stormy, Misty's Foal (Misty, #3)",eng,4.06,17412,17838,142,104,603,4295,5885,6951,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6334,667234,667234,2244771,36,394800028,9780394800030.0,Dr. Seuss,1958.0,The Cat in the Hat Comes Back,The Cat in the Hat Comes Back,en-US,3.83,22229,22712,432,517,1886,6324,6309,7676,https://images.gr-assets.com/books/1332799738m/667234.jpg,https://images.gr-assets.com/books/1332799738s/667234.jpg,0
6345,579143,579143,566055,19,307105474,9780307105480.0,Gertrude Crampton,1946.0,Scuffy the Tugboat and His Adventures Down the River,Scuffy the Tugboat (Big Little Golden Book),,4.11,17186,17750,117,198,772,4100,4444,8236,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6395,125423,125423,542368,19,399218858,9780399218860.0,Eric Carle,1990.0,The Very Quiet Cricket,The Very Quiet Cricket,en-US,4.07,17016,17149,267,337,783,3621,4998,7410,https://images.gr-assets.com/books/1309287060m/125423.jpg,https://images.gr-assets.com/books/1309287060s/125423.jpg,0
6404,835202,835202,3346189,30,688040748,9780688040740.0,Vera B. Williams,1982.0,A Chair for My Mother,A Chair for My Mother,eng,4.2,19919,20066,844,383,786,3235,5741,9921,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6427,11824,11824,14213,38,60521228,9780060521230.0,"Sid Fleischman, Peter Sís",1986.0,The Whipping Boy,The Whipping Boy,eng,3.54,18090,19391,1132,650,2050,6733,6106,3852,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6429,48811,48811,47752,4,448445867,9780448445860.0,Carolyn Keene,,"Nancy Drew Complete Series Set, Books 1-64",Nancy Drew: #1-64,eng,4.19,16743,16810,360,273,541,2897,5116,7983,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6498,386421,386421,558538,6,307119394,9780307119390.0,Mercer Mayer,1983.0,I Was So Mad (Look-Look),I Was So Mad,en-GB,4.21,15379,15492,167,216,579,2847,3957,7893,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6526,237665,237665,330237,13,60588284,9780060588280.0,Kevin Henkes,2004.0,Kitten's First Full Moon,Kitten's First Full Moon,eng,4.07,18458,18642,1579,364,928,3649,5708,7993,https://images.gr-assets.com/books/1400866970m/237665.jpg,https://images.gr-assets.com/books/1400866970s/237665.jpg,0
6562,11512688,11512688,16448834,11,545298415,9780545298410.0,Peter Lerangis,2012.0,,"The Dead of Night (The 39 Clues: Cahills vs. Vespers, #3)",eng,4.16,15394,15648,269,279,577,3018,4225,7549,https://images.gr-assets.com/books/1331686275m/11512688.jpg,https://images.gr-assets.com/books/1331686275s/11512688.jpg,0
6632,114308,114308,2857646,33,394826205,9780394826200.0,Leo Lionni,1963.0,Swimmy,Swimmy,en-US,4.13,19168,19466,525,380,782,3614,5864,8826,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6645,138070,138070,133088,13,618194576,9780618194580.0,David Wiesner,2006.0,Flotsam,Flotsam,en-US,4.28,19541,19628,2069,461,673,2478,5259,10757,https://images.gr-assets.com/books/1381052967m/138070.jpg,https://images.gr-assets.com/books/1381052967s/138070.jpg,0
6647,6534132,6534132,6726263,11,316013560,9780316013570.0,Jerry Pinkney,2009.0,The Lion & the Mouse,The Lion and the Mouse,eng,4.23,17941,18255,2451,296,618,2791,5423,9127,https://images.gr-assets.com/books/1259865825m/6534132.jpg,https://images.gr-assets.com/books/1259865825s/6534132.jpg,0
6656,2617684,2617684,6538045,8,717287564,9780717287570.0,Walt Disney Company,1976.0,Winnie the Pooh and Tigger Too,Winnie the Pooh and Tigger Too (Disney's Wonderful World of Reading),eng,4.39,14121,14211,50,176,376,1999,2832,8828,https://images.gr-assets.com/books/1329390079m/2617684.jpg,https://images.gr-assets.com/books/1329390079s/2617684.jpg,0
6697,31314,31314,1284702,10,1563054426,9781563054430.0,Sandra Boynton,1993.0,Barnyard Dance,Barnyard Dance,en-US,4.25,18694,18779,406,278,672,2956,4995,9878,https://images.gr-assets.com/books/1404580374m/31314.jpg,https://images.gr-assets.com/books/1404580374s/31314.jpg,0
6702,682751,682751,2347064,26,810918684,9780810918690.0,Graeme Base,1986.0,Animalia,Animalia,eng,4.28,18886,19330,504,277,643,2867,5215,10328,https://images.gr-assets.com/books/1344705263m/682751.jpg,https://images.gr-assets.com/books/1344705263s/682751.jpg,0
6716,80672,80672,2055054,47,142408786,9780142408780.0,Judy Blume,2002.0,Double Fudge,"Double Fudge (Fudge, #5)",eng,3.96,17622,18573,652,191,948,4768,6177,6489,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6749,6464094,6464094,6654562,31,031604086X,9780316040860.0,"Pseudonymous Bosch, Gilbert Ford",2009.0,This Book Is Not Good for You,"This Book Is Not Good for You (Secret, #3)",en-US,4.29,16852,17789,642,195,446,2539,5489,9120,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6755,2915,2915,6815,39,044022750X,9780440227500.0,Gary Paulsen,1991.0,The River,"The River (Brian's Saga, #2)",,3.77,14198,16545,891,233,1225,5077,5558,4452,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6778,1027760,1027760,1092326,23,670446149,9780670446150.0,Ludwig Bemelmans,1956.0,Madeline and the Bad Hat,Madeline and the Bad Hat,en-US,4.27,16180,16295,118,158,479,2813,4189,8656,https://images.gr-assets.com/books/1355497395m/1027760.jpg,https://images.gr-assets.com/books/1355497395s/1027760.jpg,0
6813,89731,89731,2096693,29,689856407,9780689856400.0,Cynthia Kadohata,2004.0,,Kira-Kira,eng,3.9,18166,18947,2279,344,1171,4568,6812,6052,https://images.gr-assets.com/books/1437825008m/89731.jpg,https://images.gr-assets.com/books/1437825008s/89731.jpg,0
6847,9917879,9917879,10458410,12,1442407689,9781442407690.0,Lisa McMann,2011.0,,"The Unwanteds (Unwanteds, #1)",eng,4.07,16776,17935,2180,410,958,3378,5450,7739,https://images.gr-assets.com/books/1308432658m/9917879.jpg,https://images.gr-assets.com/books/1308432658s/9917879.jpg,0
